Y,MOE,Participant,EAR,MAR,Circularity
0.0,2.795726342814522,1.0,0.29163853930591205,0.8153415469174866,0.4188720756440164
0.0,2.3056369516416177,1.0,0.34014657369432777,0.7842545092839307,0.4675863779400226
0.0,2.598363109535419,1.0,0.3080626737001189,0.8004586867672359,0.4161013168265904
0.0,2.5728319068236245,1.0,0.3052357705048698,0.7853203294588222,0.44401189323576057
0.0,2.372177418730703,1.0,0.3328201177351375,0.7895083677905872,0.4861346254544568
0.0,2.6133679385866,1.0,0.3065241565089079,0.8010604030226809,0.4602064421235213
0.0,2.3301381809364927,1.0,0.3440750437143417,0.8017423964661806,0.4967022322128891
0.0,2.811090266939531,1.0,0.2606554540487873,0.73272600990125,0.40744165969322427
0.0,2.134603668335377,1.0,0.3282837430228785,0.700755682111505,0.4623564943268656
0.0,1.9815074215205644,1.0,0.3419014828989254,0.6774803257931072,0.4763494889197152
0.0,2.2604788916151746,1.0,0.3134870199468024,0.708630791385092,0.470335135837092
0.0,2.12465942754932,1.0,0.357418245054183,0.7593920439325028,0.5381715592045525
0.0,2.2299213890713467,1.0,0.3302730145592602,0.7364828593987669,0.4858772019942921
0.0,2.1224258213319014,1.0,0.3644626918692856,0.7735450281355043,0.5118460896589511
0.0,2.120076852545992,1.0,0.3458185069160043,0.7331618116946365,0.5000708121672032
0.0,2.1672059106921417,1.0,0.3255559500969445,0.7055467793110942,0.4731327357356689
0.0,2.218719787771158,1.0,0.3373453625937528,0.7484748312995958,0.468428988363041
0.0,2.3518903435190337,1.0,0.34205310312189097,0.8044713902030957,0.4587283245402623
0.0,2.445462551677464,1.0,0.3258995118993708,0.7969750519598751,0.4549741743622268
0.0,2.547701947249285,1.0,0.32309863823304896,0.8231590297799308,0.4674559445395797
0.0,2.5413414836254566,1.0,0.3234492262543699,0.8219949365267862,0.4528540878578737
0.0,2.9217933134442964,1.0,0.28364219628849097,0.8287438725263675,0.4279125429068241
0.0,2.5039252295298025,1.0,0.33054658523326497,0.8276639343004953,0.4687518125111626
0.0,2.715338499047032,1.0,0.3028732708023313,0.8224034525418675,0.4349044435068575
0.0,2.7633557868846825,1.0,0.3025449851485017,0.8360394355030526,0.4405281095887895
0.0,2.577775996670669,1.0,0.31925450733292265,0.8229666058317283,0.4597529318113566
0.0,2.654934022796834,1.0,0.3234492262543699,0.8587363554300375,0.4658087399337785
0.0,2.7221583805898626,1.0,0.3080614705148096,0.8385921136987258,0.4532111969004878
0.0,2.474027798511534,1.0,0.3262146575908194,0.8070641311616089,0.4749548004314895
0.0,2.5403392032517567,1.0,0.3215780429182382,0.8169173093301768,0.4833542092423471
0.0,4.06749499716902,1.0,0.1886642670117261,0.7673909622147559,0.3402914728533529
0.0,2.537858948067875,1.0,0.3241325473169162,0.8226026855682697,0.466469437955729
0.0,2.739601179298724,1.0,0.3010670617926726,0.8248036775352077,0.43880740843106897
0.0,2.602393729723738,1.0,0.2994800856265397,0.779365097011635,0.4293727563874886
0.0,2.5452752362248656,1.0,0.3125078413052744,0.7954184696004053,0.4635175447930981
0.0,2.5568608297202884,1.0,0.3151007410712989,0.805668742261039,0.4520500064547099
0.0,2.575572566179813,1.0,0.326142213116616,0.8400029367763264,0.4775313633666762
0.0,2.5653515873245274,1.0,0.32139193932628685,0.8244833217039981,0.4612872867397549
0.0,2.5662543191445484,1.0,0.3232896528233224,0.8296434678925925,0.486445549772813
0.0,2.3713705632586928,1.0,0.3356086449134257,0.7958524613228369,0.4779624089985821
0.0,2.5755626980840924,1.0,0.3155204293415108,0.8126426482954726,0.4652561204768069
0.0,2.695415251533339,1.0,0.31253745952143824,0.8424182350695681,0.44558708571117295
0.0,2.627519048639845,1.0,0.3099032318167589,0.8142766448335836,0.46168316064544
0.0,2.6769747017563392,1.0,0.2987199893851269,0.7996658544929068,0.4311752104396157
0.0,2.453265452811388,1.0,0.3309052548763965,0.8117984299420106,0.4807822305346517
0.0,2.64158160086096,1.0,0.320928378269852,0.8477584992317874,0.4628986896854341
0.0,2.600065094032955,1.0,0.3133372537761779,0.8146972562035859,0.4248372259254146
0.0,2.557032080422713,1.0,0.3194696073670787,0.8168940347576685,0.4398410355571207
0.0,2.689404503514043,1.0,0.3180152457639433,0.8552716341436742,0.4355866883283921
0.0,2.594111488251403,1.0,0.30021820081388456,0.7787994837134646,0.4356392720635653
0.0,2.721481447308417,1.0,0.3076653196102733,0.8373054592995731,0.4332675293709967
0.0,2.4080672446863858,1.0,0.3429999429028115,0.8259669274335611,0.4816963313628192
0.0,2.46088821475653,1.0,0.32128885179002514,0.7906559489027303,0.4705424024999034
0.0,2.2801188826230145,1.0,0.3466649930306977,0.7904373965536696,0.4901435209807186
0.0,2.6795950118195164,1.0,0.29457300056887525,0.7893363429410659,0.4280712945630581
0.0,2.3366432026922745,1.0,0.33981643684230795,0.7940297673106876,0.4892204216667709
0.0,2.5243221428985088,1.0,0.3217277037074871,0.8121443664527005,0.4492317151952357
0.0,2.3432015437864724,1.0,0.3374861597682373,0.7907980905755014,0.4870515703146168
0.0,2.4146707100870035,1.0,0.33733883761761896,0.8145622105700605,0.4657602360763576
0.0,2.25718357991864,1.0,0.3575478391796734,0.8070511116317491,0.4904332608640289
0.0,2.1659484545826477,1.0,0.3677435118724615,0.7965134912229532,0.5193770911365951
0.0,2.2341282528937647,1.0,0.37442141943031537,0.8365054716378543,0.5108077069998925
0.0,2.200386627742151,1.0,0.4007729332651685,0.8818554031176742,0.5744202808839506
0.0,2.328747230474133,1.0,0.3490600458755377,0.8128726151018326,0.5104073351051961
0.0,2.5977462988097986,1.0,0.3355550093164819,0.8716867834989782,0.4848116320926645
0.0,2.3671388254813106,1.0,0.3499452608313528,0.8283690137070794,0.5130440112065879
0.0,2.5076849988299443,1.0,0.33975387018795283,0.8519956835647454,0.4939047242473681
0.0,2.7368437840344466,1.0,0.3093207530602967,0.846562580285927,0.4236676080357672
0.0,2.4937940935544702,1.0,0.3308738391682511,0.825131225829476,0.4668531470479377
0.0,2.2745820913741976,1.0,0.35858630871094016,0.8156339960058838,0.5164845170686336
0.0,2.4113903072056404,1.0,0.3441312509769692,0.829834763012415,0.523431708955627
0.0,2.4197278742793578,1.0,0.3495725345205418,0.845870405861838,0.4953867582458117
0.0,2.2914060978678896,1.0,0.3515236701041705,0.8054834812215966,0.4970402222383619
0.0,2.5974525920305847,1.0,0.31237950645397444,0.8113909587361107,0.4688607155595949
0.0,2.2764496181702145,1.0,0.353759994716952,0.8053168048973024,0.5047966804812898
0.0,2.3425454151072684,1.0,0.3417966231995147,0.8006741125751697,0.4962578378347423
0.0,2.487559801714895,1.0,0.33748565204693426,0.8395157416874938,0.4920737633259402
0.0,2.2346289498550647,1.0,0.3561226456374524,0.7958019736404277,0.5092564919770737
0.0,2.6720722222899123,1.0,0.309162777847004,0.8261052708509664,0.4406933738264238
0.0,2.5052766255175283,1.0,0.34928884128576154,0.8750651696273198,0.4733448535260482
0.0,2.2181264417668443,1.0,0.3312527314457662,0.7347604425273454,0.4718301868422151
0.0,2.4772560094372578,1.0,0.3152478569724272,0.7809496481471623,0.4544038600085694
0.0,2.1952937055331745,1.0,0.3401272696340889,0.7466792541079001,0.4875683990434957
0.0,2.501891241611021,1.0,0.3089650932569325,0.7729970607830522,0.4673245095697276
0.0,2.249578346145213,1.0,0.3424689161815551,0.7704106580698464,0.4822989472874372
0.0,3.403357048623419,1.0,0.22699048267760524,0.7725296591912598,0.3880353659881724
0.0,2.2182124908833885,1.0,0.3577157846174105,0.7934896216244921,0.5164689711101931
0.0,2.398113388433836,1.0,0.3219458308774509,0.7720626073776704,0.4688022939349137
0.0,2.4342749354719886,1.0,0.3309530909859605,0.8056308142041042,0.4814423441320644
0.0,2.428886394718369,1.0,0.31690140845070425,0.7697175194530045,0.4437917077602185
0.0,2.561834859670352,1.0,0.3126207438960989,0.8008827195691037,0.4533357145076997
0.0,2.369292309142536,1.0,0.34014657369432777,0.8059066610351554,0.4926347577459017
0.0,2.201602012696213,1.0,0.3376903383600561,0.7434597286015645,0.4880770759181829
0.0,2.301388903470896,1.0,0.3382884259393596,0.7785332296294781,0.4678909429840261
0.0,2.154210474412901,1.0,0.3729066987070547,0.8033195163334731,0.5116888358641937
0.0,2.0948657521057417,1.0,0.3678649235931045,0.7706276298361899,0.5219558984374357
0.0,2.4051443623444726,1.0,0.3143197005988373,0.7559842558690961,0.4520432950722633
0.0,2.272732673669257,1.0,0.3350599840356559,0.7615017733569347,0.4588881794689016
0.0,2.417947035828804,1.0,0.3217888249344495,0.7780683354130861,0.4652132634031811
0.0,2.277898894682453,1.0,0.34234766607174305,0.7798333701419413,0.4788926581564074
0.0,2.693583883789948,1.0,0.29308597202012543,0.7894516507983212,0.4266036112370525
0.0,2.382187050850524,1.0,0.3285808080108087,0.7827409460013507,0.479255686926289
0.0,2.3106822671029006,1.0,0.3304671507396192,0.763604585074059,0.4692609534920437
0.0,2.5541817285903416,1.0,0.3147866771241634,0.8040223791142056,0.4471077995225705
0.0,2.356851480290305,1.0,0.33296450826891205,0.7847478941977191,0.4921948271522513
0.0,2.2916694385907146,1.0,0.3371203570537077,0.7725684193867716,0.4789976851308778
0.0,2.34437826330368,1.0,0.3324701467311508,0.779435785193895,0.4893777295737696
0.0,3.4277770908044967,1.0,0.2429289166450608,0.8327061751698945,0.4027396248266485
0.0,2.6094842513810974,1.0,0.285785502298036,0.7457527675197613,0.4122691297520438
0.0,2.0425557370469645,1.0,0.35208009889740144,0.71914322590295,0.4800183577942083
0.0,2.175027311807969,1.0,0.3353928810418085,0.7294886764518947,0.4768644740444046
0.0,2.1944197587846803,1.0,0.3425705443790485,0.7517435713630082,0.4750189295110562
0.0,2.5957514237503148,1.0,0.2867647058823529,0.7443698935754579,0.4147480494218799
0.0,2.247957260729152,1.0,0.3239115358585996,0.7281392888672701,0.45419031804198
0.0,2.3602085656541765,1.0,0.32380775434672265,0.7642538354343782,0.4762676499642421
0.0,2.173942893936816,1.0,0.3352504624986533,0.7288153606379782,0.4600332860549523
0.0,2.241241832548304,1.0,0.3260370278633159,0.7307278258069806,0.473264553834338
0.0,2.3037166770253283,1.0,0.33296450826891205,0.7670558905566307,0.4699397926009932
0.0,2.010448237219358,1.0,0.3710798988531281,0.7460369285168091,0.528382464578484
0.0,2.325174324267944,1.0,0.31237950645397444,0.7263368078342735,0.4688607155595949
0.0,2.244217189948656,1.0,0.335490550715443,0.7529136609809386,0.4858950780613195
0.0,2.171393284219396,1.0,0.3519394356312737,0.764198926981712,0.4993038836482764
0.0,2.124812998841559,1.0,0.36817559429974656,0.7823042886243178,0.5159518713507677
0.0,2.0227495676199942,1.0,0.364332991601253,0.7369544012311338,0.5286995836467969
0.0,2.1813725569126112,1.0,0.34705991895418703,0.7570669828109785,0.5065849551011351
0.0,1.995145339157712,1.0,0.3780678219989023,0.7543002529466173,0.5378067569344741
0.0,2.026437139404224,1.0,0.36481535894997297,0.7392753924013085,0.5294562843630661
0.0,2.482226143068995,1.0,0.2993998647523389,0.7431781715195771,0.4653241319656961
0.0,2.7483782997443127,1.0,0.29204146560041266,0.8026404266816993,0.4458319896746072
0.0,2.196486121890284,1.0,0.34958366896513,0.7678556773213949,0.4941975153025244
0.0,2.4995407078074505,1.0,0.31268802919800603,0.7815764578245008,0.4512961287939935
0.0,2.318432713213116,1.0,0.3249974445921646,0.7534847072531414,0.4602931607445529
0.0,2.160450204153721,1.0,0.3381080000864001,0.7304654978126698,0.4719690494232889
0.0,2.3763964474463224,1.0,0.31268802919800603,0.7430707217451334,0.4512961287939935
0.0,2.4193747048875944,1.0,0.3172143972675205,0.7674604887752036,0.46547522537698904
0.0,2.489899647624456,1.0,0.3171829385083548,0.7897536868244419,0.4432676350333571
0.0,2.4536557514688333,1.0,0.3082633929386257,0.7563722470511559,0.4432854882541908
0.0,2.3640933364892502,1.0,0.315693332929448,0.7463285047525903,0.474531864082083
0.0,3.2814286491484648,1.0,0.2289241282311067,0.7511981928588904,0.3856991266603969
0.0,2.8284052616330406,1.0,0.2674242756870649,0.7563842284416991,0.44259502090596536
0.0,2.4846479731607056,1.0,0.29554331279888496,0.7343210931269499,0.4518791478513557
0.0,2.6253756992763218,1.0,0.2973300545656893,0.7806030999212636,0.4433293787624739
0.0,2.838939917495861,1.0,0.2709543567903496,0.7692231393115391,0.4021185556714023
0.0,2.6137004395800494,1.0,0.2979654287757612,0.7787923721708649,0.4489757768727784
0.0,3.0164186394091934,1.0,0.2682783311799014,0.8092397587206469,0.419029027661697
0.0,2.7487336474363357,1.0,0.2979654287757612,0.8190275998487297,0.4675902265436073
0.0,2.3222345138546507,1.0,0.34014657369432777,0.7899001132023725,0.4927516954254616
0.0,2.5640425305006223,1.0,0.29793978089205325,0.7639302697352611,0.4656872149435518
0.0,2.474798570191137,1.0,0.3084946483296937,0.7634621145979436,0.4623696576380372
0.0,2.5245475895878133,1.0,0.3287336824681803,0.8299038256913702,0.4735970032693496
0.0,2.520109619431901,1.0,0.3071115208312781,0.7739546978852648,0.4411565585730005
0.0,2.7135585170924754,1.0,0.2888713213607364,0.7838692344221837,0.4426540301088017
0.0,2.447453198626045,1.0,0.3002174307225095,0.7347681111050989,0.4717045320708964
0.0,2.6751085468888687,1.0,0.2935945292602319,0.7853972345438605,0.4603609626361462
0.0,2.6471726403961378,1.0,0.2900361188007304,0.7677756784159773,0.4279132660193756
0.0,2.454400624404477,1.0,0.31156148444380644,0.7646967019592643,0.4522058008289031
0.0,2.4933754855272423,1.0,0.3072737581740433,0.7661488559769859,0.4629524697222976
0.0,2.660654677405128,1.0,0.2930356028178628,0.7796665472835779,0.4506193842830756
0.0,2.639454334333516,1.0,0.2925399879958569,0.7721459392815394,0.472665680063129
0.0,2.480209809047461,1.0,0.3235294117647059,0.8024208205741785,0.4761639069765735
0.0,2.164573089951684,1.0,0.36134325632427655,0.7821538888750427,0.542428426732026
0.0,3.800931010134797,1.0,0.2039426147868658,0.7751718088313733,0.3760247121228524
0.0,2.4639893715220342,1.0,0.3090406250695788,0.7614728155399678,0.44123773762089
0.0,2.9376291604259235,1.0,0.2834558285978268,0.8326881077816684,0.44189095804658657
0.0,2.7725270513510085,1.0,0.3100344715195389,0.8595789591392352,0.4192630765270457
0.0,2.14613020276896,1.0,0.3391485967568612,0.727857046726611,0.5027720926808272
0.0,2.763286365874172,1.0,0.3012349913423465,0.8323985445005305,0.4379803519294128
0.0,2.696711641550582,1.0,0.3014272487799036,0.8128623708653294,0.4156258335751496
0.0,2.797960232054977,1.0,0.3084078665805915,0.8629129459454121,0.45578571486997205
0.0,3.3650198808849527,1.0,0.2546078594468752,0.8567605088682968,0.3848098349529372
0.0,3.0353929604110066,1.0,0.2905425006703003,0.8819106612348399,0.4237200780267537
1.0,2.0884266713516446,1.0,0.3534482758620689,0.7381508062535985,0.4848757035081999
1.0,2.3443274878645908,1.0,0.32347878556809384,0.7583402087483381,0.4802602374098683
1.0,3.226448592256792,1.0,0.2462019183828278,0.7943578329771963,0.38341656410660746
1.0,1.7795372689405635,1.0,0.3463516035728348,0.6163455867151871,0.5148438063771128
1.0,2.06449627130024,1.0,0.2982014135769972,0.6156357064261715,0.43663164837358376
1.0,2.7669147993499776,1.0,0.2405906451510973,0.6656938166537301,0.3802549173867451
1.0,2.5226325599004302,1.0,0.21731861693891047,0.5482150189626249,0.3906041843601674
1.0,2.008486186179539,1.0,0.3195790998566988,0.641870207453871,0.4884724037377959
1.0,2.2040955045246253,1.0,0.3303517491895392,0.7281268053005098,0.4603188878631122
1.0,2.3306417858590835,1.0,0.30412568091841913,0.7088080201013142,0.4353356452268224
1.0,2.4228966665527665,1.0,0.3067134542992469,0.7431350060085296,0.4617839253308007
1.0,3.4627578452650902,1.0,0.2048079801297601,0.7092004399672236,0.3610386520562791
1.0,2.026658248088824,1.0,0.34330142857507595,0.6957546718023537,0.4973016633552429
1.0,2.507451227543154,1.0,0.2893631103461111,0.7255638862430615,0.4514077961752598
1.0,2.676531265002245,1.0,0.2715294972349069,0.7267571887195692,0.4255116484006928
1.0,2.0044812275941988,1.0,0.3356176344223004,0.6727392478490737,0.5059851480476932
1.0,1.9481806763394656,1.0,0.3363406011768427,0.655252259881124,0.4570148281736625
1.0,2.0968275907527443,1.0,0.33505427713723285,0.7025510527010661,0.5039299617348938
1.0,2.6777647519951358,1.0,0.28464264891055,0.7622060521671974,0.3876935342877999
1.0,2.629834885177309,1.0,0.21102897800459106,0.5549713681397884,0.3086320747144713
1.0,2.606229954810081,1.0,0.2725551768924621,0.7103414663556953,0.4210601631706121
1.0,2.864586537916805,1.0,0.3038155268944415,0.870305868351918,0.42654749333652026
1.0,2.701316125154716,1.0,0.3031738467222533,0.8189684008760073,0.4268020949112032
1.0,2.2888881468926616,1.0,0.3228473149421941,0.7389613924273104,0.4756617338635733
1.0,2.3880082180783533,1.0,0.31735313151797945,0.7578418860978352,0.4529516082656912
1.0,2.7497892850891934,1.0,0.2804557417918801,0.7711941937210532,0.4115918717750151
1.0,2.4577718496648537,1.0,0.3159759521585428,0.7765968003863151,0.4558364672023573
1.0,2.595607296057896,1.0,0.2916347000244405,0.7569691551670936,0.3869563849102009
1.0,2.5259466285427306,1.0,0.30226840683232403,0.7635138631530913,0.4551423707838271
1.0,3.3801457595494915,1.0,0.20930616669783664,0.7074853518112514,0.3815130225187632
1.0,2.5149613841066945,1.0,0.2862717775335964,0.7199624658565773,0.42602499495520574
1.0,2.4153628370630718,1.0,0.3133896782368071,0.7569497823323372,0.4636111520582318
1.0,2.7645464721369364,1.0,0.2718272565035261,0.7514790829974851,0.4243679570608369
1.0,2.7344883036749943,1.0,0.2805594935174294,0.7671866535083909,0.4245235046937134
1.0,3.0314692313821663,1.0,0.2722101406188566,0.8251966657562766,0.3831518097685328
1.0,3.50518343327772,1.0,0.22287565818146232,0.7812200647385296,0.3648106034898448
1.0,2.8587992836967144,1.0,0.2813319050365181,0.8042714485994301,0.4300522488929829
1.0,2.759915860250985,1.0,0.2818830734694699,0.7779735652046835,0.4100841037935632
1.0,2.402856768705748,1.0,0.3194224657355957,0.7675264338694558,0.46461241335355496
1.0,3.3202073304520607,1.0,0.2445226747822325,0.8118659772737136,0.36336709754167096
1.0,2.268716189754632,1.0,0.3438740088202841,0.7801525310464058,0.4880454368249246
1.0,2.3790474957151018,1.0,0.3285874415015385,0.7817251298276678,0.5110352359479409
1.0,2.2699417661128978,1.0,0.3367937010377325,0.7645020885492899,0.5032663351164436
1.0,2.3132214927870094,1.0,0.3440507733774014,0.7958656435865976,0.4911471178267221
1.0,2.4301785525578103,1.0,0.3297174901044456,0.8012723728550157,0.4596528730248365
1.0,2.6708164852527982,1.0,0.2938184085987698,0.7847350493563366,0.4358358040518513
1.0,2.404307522182992,1.0,0.32665175079583314,0.7853712615726656,0.4548366529296122
1.0,2.623410173710061,1.0,0.2990508472476029,0.7845330351259747,0.4490320714994078
1.0,2.643602915508172,1.0,0.3036662454902656,0.8027729719194863,0.4155614730868337
1.0,2.8367537076089526,1.0,0.2794245480949697,0.7926586228053616,0.4383034317054637
1.0,2.707470982000357,1.0,0.2959486466085826,0.8012723728550157,0.4469202175644201
1.0,3.416534537443757,1.0,0.2315617341864997,0.7911386623985472,0.3442395418259694
1.0,2.8195038042025407,1.0,0.27792383568073764,0.7836073119804016,0.4331554329988294
1.0,3.016130127195728,1.0,0.2554937529730959,0.7706024056524576,0.3926648876359832
1.0,3.1057923957410294,1.0,0.2595121969326977,0.8059910078356209,0.3783410933892196
1.0,2.560402950572364,1.0,0.3119266355499858,0.7986578780242941,0.4506774914444384
1.0,2.42136797814643,1.0,0.3267321074445562,0.7911386623985472,0.4868825730858822
1.0,2.5016349142244567,1.0,0.3036061886139881,0.7595118416113686,0.4289775835198321
1.0,3.3640910058877087,1.0,0.24374786835426165,0.8199900116348728,0.4002694598148019
1.0,2.2962985662665254,1.0,0.3239957039638508,0.7439908704887042,0.4751052578176153
1.0,2.6791271610855945,1.0,0.2856499808482677,0.7652926222541739,0.4215485412097869
1.0,3.016365771218413,1.0,0.27355595012107303,0.8251448044583362,0.404446478962502
1.0,2.523303513443201,1.0,0.3140013284261102,0.7923206552434365,0.4598051953646111
1.0,2.5696534204621897,1.0,0.3028126512055,0.7781235649294369,0.461017398768628
1.0,2.435803329133128,1.0,0.3185897079737207,0.7760218713099399,0.4688317066542044
1.0,4.12210622720592,1.0,0.1964282841050652,0.8096982531088622,0.34784417814632457
1.0,2.512978003603811,1.0,0.3140013284261102,0.7890784314371909,0.4551722166957742
1.0,3.1329708117263086,1.0,0.2518247591936145,0.788959620223601,0.4153072170189938
1.0,2.639312298780958,1.0,0.3081641617963091,0.8133414622725236,0.4253259106819161
1.0,3.0008473048292355,1.0,0.2654636551719591,0.7966158941528909,0.3951703673496513
1.0,3.8404768550430046,1.0,0.2096536666751214,0.8051700544407047,0.3740397300824475
1.0,2.551151698832471,1.0,0.30537731959664954,0.7790638676738989,0.44204327612067257
1.0,2.43492124685154,1.0,0.31532961500536666,0.7678027793380835,0.4850632887211312
1.0,2.582634177044865,1.0,0.2999334692372341,0.7746184284917157,0.4103313110031288
1.0,2.6010915338718825,1.0,0.2912903387447866,0.7576728340077373,0.41473225282115417
1.0,2.3973704687115127,1.0,0.32307549043265826,0.774531639927744,0.4531810449407621
1.0,2.5619928515092645,1.0,0.30191478384163645,0.7735035179672373,0.4535469362741959
1.0,2.5986144744103816,1.0,0.2948140595254007,0.7661080823423899,0.4455594870916432
1.0,2.53353894117989,1.0,0.3050154998414483,0.7727686465117578,0.441265390380342
1.0,2.5124380801903734,1.0,0.3173559594054784,0.7973371973856742,0.465539927269961
1.0,2.3597982542440152,1.0,0.3219841629559814,0.7598176656377453,0.4511432404742125
